segment_file_name, original_file_name
39_Calf Reassurance & Protection_Husky-Cry_seg001.wav,39_Calf Reassurance & Protection_Husky-Cry.wav
39_Movement Space & Leadership_Cadenced-Rumble_seg001.wav,39_Movement Space & Leadership_Cadenced-Rumble.wav
39_Movement Space & Leadership_Cadenced-Rumble_seg002.wav,39_Movement Space & Leadership_Cadenced-Rumble.wav
39_Movement Space & Leadership_Cadenced-Rumble_seg003.wav,39_Movement Space & Leadership_Cadenced-Rumble.wav
39_Movement Space & Leadership_Cadenced-Rumble_seg004.wav,39_Movement Space & Leadership_Cadenced-Rumble.wav
40_Advertisement & Attraction_Musth-Rumble_seg001.wav,40_Advertisement & Attraction_Musth-Rumble.wav
40_Affiliative_Greeting-Ceremony_seg001.wav,40_Affiliative_Greeting-Ceremony.wav
40_Calf Nourishment & Weaning_Cry-Rumble_seg001.wav,40_Calf Nourishment & Weaning_Cry-Rumble.wav
40_Calf Nourishment & Weaning_Cry-Rumble_seg002.wav,40_Calf Nourishment & Weaning_Cry-Rumble.wav
40_Calf Nourishment & Weaning_Cry-Rumble_seg003.wav,40_Calf Nourishment & Weaning_Cry-Rumble.wav
40_Calf Reassurance & Protection_Husky-Cry_seg001.wav,40_Calf Reassurance & Protection_Husky-Cry.wav
40_Movement Space & Leadership_Cadenced-Rumble_seg001.wav,40_Movement Space & Leadership_Cadenced-Rumble.wav
40_Movement Space & Leadership_Cadenced-Rumble_seg002.wav,40_Movement Space & Leadership_Cadenced-Rumble.wav
40_Movement Space & Leadership_Cadenced-Rumble_seg003.wav,40_Movement Space & Leadership_Cadenced-Rumble.wav
40_Movement Space & Leadership_Cadenced-Rumble_seg004.wav,40_Movement Space & Leadership_Cadenced-Rumble.wav
40_Movement Space & Leadership_Cadenced-Rumble_seg005.wav,40_Movement Space & Leadership_Cadenced-Rumble.wav
40_Movement Space & Leadership_Cadenced-Rumble_seg006.wav,40_Movement Space & Leadership_Cadenced-Rumble.wav
40_Movement Space & Leadership_Cadenced-Rumble_seg007.wav,40_Movement Space & Leadership_Cadenced-Rumble.wav
40_Protest & Distress_Roar_seg001.wav,40_Protest & Distress_Roar.wav
40_Social Play_Floppy-Running_seg001.wav,40_Social Play_Floppy-Running.wav
40_Social Play_Floppy-Running_seg002.wav,40_Social Play_Floppy-Running.wav
40_Social Play_Floppy-Running_seg003.wav,40_Social Play_Floppy-Running.wav
41_Advertisement & Attraction_Musth-Rumble_seg001.wav,41_Advertisement & Attraction_Musth-Rumble.wav
41_Affiliative_Greeting-Ceremony_seg001.wav,41_Affiliative_Greeting-Ceremony.wav
41_Calf Nourishment & Weaning_Cry-Rumble_seg001.wav,41_Calf Nourishment & Weaning_Cry-Rumble.wav
41_Calf Nourishment & Weaning_Cry-Rumble_seg002.wav,41_Calf Nourishment & Weaning_Cry-Rumble.wav
41_Calf Nourishment & Weaning_Cry-Rumble_seg003.wav,41_Calf Nourishment & Weaning_Cry-Rumble.wav
41_Calf Reassurance & Protection_Husky-Cry_seg001.wav,41_Calf Reassurance & Protection_Husky-Cry.wav
41_Calf Reassurance & Protection_Husky-Cry_seg002.wav,41_Calf Reassurance & Protection_Husky-Cry.wav
41_Movement Space & Leadership_Cadenced-Rumble_seg001.wav,41_Movement Space & Leadership_Cadenced-Rumble.wav
41_Movement Space & Leadership_Cadenced-Rumble_seg002.wav,41_Movement Space & Leadership_Cadenced-Rumble.wav
41_Movement Space & Leadership_Cadenced-Rumble_seg003.wav,41_Movement Space & Leadership_Cadenced-Rumble.wav
41_Movement Space & Leadership_Cadenced-Rumble_seg004.wav,41_Movement Space & Leadership_Cadenced-Rumble.wav
41_Movement Space & Leadership_Cadenced-Rumble_seg005.wav,41_Movement Space & Leadership_Cadenced-Rumble.wav
41_Movement Space & Leadership_Cadenced-Rumble_seg006.wav,41_Movement Space & Leadership_Cadenced-Rumble.wav
41_Movement Space & Leadership_Cadenced-Rumble_seg007.wav,41_Movement Space & Leadership_Cadenced-Rumble.wav
41_Movement Space & Leadership_Cadenced-Rumble_seg008.wav,41_Movement Space & Leadership_Cadenced-Rumble.wav
41_Movement Space & Leadership_Cadenced-Rumble_seg009.wav,41_Movement Space & Leadership_Cadenced-Rumble.wav
41_Movement Space & Leadership_Cadenced-Rumble_seg010.wav,41_Movement Space & Leadership_Cadenced-Rumble.wav
41_Movement Space & Leadership_Cadenced-Rumble_seg011.wav,41_Movement Space & Leadership_Cadenced-Rumble.wav
41_Movement Space & Leadership_Cadenced-Rumble_seg012.wav,41_Movement Space & Leadership_Cadenced-Rumble.wav
41_Movement Space & Leadership_Cadenced-Rumble_seg013.wav,41_Movement Space & Leadership_Cadenced-Rumble.wav
41_Protest & Distress_Roar_seg001.wav,41_Protest & Distress_Roar.wav
41_Protest & Distress_Roar_seg002.wav,41_Protest & Distress_Roar.wav
42_Advertisement & Attraction_Musth-Rumble_seg001.wav,42_Advertisement & Attraction_Musth-Rumble.wav
42_Affiliative_Greeting-Ceremony_seg001.wav,42_Affiliative_Greeting-Ceremony.wav
42_Affiliative_Greeting-Ceremony_seg002.wav,42_Affiliative_Greeting-Ceremony.wav
42_Affiliative_Greeting-Ceremony_seg003.wav,42_Affiliative_Greeting-Ceremony.wav
42_Affiliative_Greeting-Ceremony_seg004.wav,42_Affiliative_Greeting-Ceremony.wav
42_Affiliative_Greeting-Ceremony_seg005.wav,42_Affiliative_Greeting-Ceremony.wav
42_Affiliative_Greeting-Ceremony_seg006.wav,42_Affiliative_Greeting-Ceremony.wav
42_Affiliative_Greeting-Ceremony_seg007.wav,42_Affiliative_Greeting-Ceremony.wav
42_Calf Nourishment & Weaning_Cry-Rumble_seg001.wav,42_Calf Nourishment & Weaning_Cry-Rumble.wav
42_Calf Nourishment & Weaning_Cry-Rumble_seg002.wav,42_Calf Nourishment & Weaning_Cry-Rumble.wav
42_Calf Nourishment & Weaning_Cry-Rumble_seg003.wav,42_Calf Nourishment & Weaning_Cry-Rumble.wav
42_Calf Nourishment & Weaning_Cry-Rumble_seg004.wav,42_Calf Nourishment & Weaning_Cry-Rumble.wav
42_Calf Reassurance & Protection_Husky-Cry_seg001.wav,42_Calf Reassurance & Protection_Husky-Cry.wav
42_Movement Space & Leadership_Cadenced-Rumble_seg001.wav,42_Movement Space & Leadership_Cadenced-Rumble.wav
42_Movement Space & Leadership_Cadenced-Rumble_seg002.wav,42_Movement Space & Leadership_Cadenced-Rumble.wav
42_Protest & Distress_Roar_seg001.wav,42_Protest & Distress_Roar.wav
42_Protest & Distress_Roar_seg002.wav,42_Protest & Distress_Roar.wav
43_Advertisement & Attraction_Musth-Rumble_seg001.wav,43_Advertisement & Attraction_Musth-Rumble.wav
43_Affiliative_Greeting-Ceremony_seg001.wav,43_Affiliative_Greeting-Ceremony.wav
43_Affiliative_Greeting-Ceremony_seg002.wav,43_Affiliative_Greeting-Ceremony.wav
43_Affiliative_Greeting-Ceremony_seg003.wav,43_Affiliative_Greeting-Ceremony.wav
43_Calf Nourishment & Weaning_Cry-Rumble_seg001.wav,43_Calf Nourishment & Weaning_Cry-Rumble.wav
43_Calf Nourishment & Weaning_Cry-Rumble_seg002.wav,43_Calf Nourishment & Weaning_Cry-Rumble.wav
43_Calf Reassurance & Protection_Husky-Cry_seg001.wav,43_Calf Reassurance & Protection_Husky-Cry.wav
43_Movement Space & Leadership_Comment-Rumble_seg001.wav,43_Movement Space & Leadership_Comment-Rumble.wav
43_Movement Space & Leadership_Comment-Rumble_seg002.wav,43_Movement Space & Leadership_Comment-Rumble.wav
43_Protest & Distress_Roar_seg001.wav,43_Protest & Distress_Roar.wav
44_Advertisement & Attraction_Musth-Rumble_seg001.wav,44_Advertisement & Attraction_Musth-Rumble.wav
44_Advertisement & Attraction_Musth-Rumble_seg002.wav,44_Advertisement & Attraction_Musth-Rumble.wav
44_Affiliative_Greeting-Ceremony_seg001.wav,44_Affiliative_Greeting-Ceremony.wav
44_Affiliative_Greeting-Ceremony_seg002.wav,44_Affiliative_Greeting-Ceremony.wav
44_Affiliative_Greeting-Ceremony_seg003.wav,44_Affiliative_Greeting-Ceremony.wav
44_Affiliative_Greeting-Ceremony_seg004.wav,44_Affiliative_Greeting-Ceremony.wav
44_Affiliative_Greeting-Ceremony_seg005.wav,44_Affiliative_Greeting-Ceremony.wav
44_Affiliative_Greeting-Ceremony_seg006.wav,44_Affiliative_Greeting-Ceremony.wav
44_Affiliative_Greeting-Ceremony_seg007.wav,44_Affiliative_Greeting-Ceremony.wav
44_Calf Nourishment & Weaning_Solicit-Suckling_seg001.wav,44_Calf Nourishment & Weaning_Solicit-Suckling.wav
44_Calf Nourishment & Weaning_Solicit-Suckling_seg002.wav,44_Calf Nourishment & Weaning_Solicit-Suckling.wav
44_Calf Nourishment & Weaning_Solicit-Suckling_seg003.wav,44_Calf Nourishment & Weaning_Solicit-Suckling.wav
44_Calf Nourishment & Weaning_Solicit-Suckling_seg004.wav,44_Calf Nourishment & Weaning_Solicit-Suckling.wav
44_Calf Reassurance & Protection_Husky-Cry_seg001.wav,44_Calf Reassurance & Protection_Husky-Cry.wav
44_Calf Reassurance & Protection_Husky-Cry_seg002.wav,44_Calf Reassurance & Protection_Husky-Cry.wav
44_Movement Space & Leadership_Contact-Rumble_seg001.wav,44_Movement Space & Leadership_Contact-Rumble.wav
44_Movement Space & Leadership_Contact-Rumble_seg002.wav,44_Movement Space & Leadership_Contact-Rumble.wav
44_Protest & Distress_Roar_seg001.wav,44_Protest & Distress_Roar.wav
45_Advertisement & Attraction_Musth-Rumble_seg001.wav,45_Advertisement & Attraction_Musth-Rumble.wav
45_Affiliative_Greeting-Ceremony_seg001.wav,45_Affiliative_Greeting-Ceremony.wav
45_Affiliative_Greeting-Ceremony_seg002.wav,45_Affiliative_Greeting-Ceremony.wav
45_Affiliative_Greeting-Ceremony_seg003.wav,45_Affiliative_Greeting-Ceremony.wav
45_Affiliative_Greeting-Ceremony_seg004.wav,45_Affiliative_Greeting-Ceremony.wav
45_Calf Nourishment & Weaning_Solicit-Suckling_seg001.wav,45_Calf Nourishment & Weaning_Solicit-Suckling.wav
45_Calf Nourishment & Weaning_Solicit-Suckling_seg002.wav,45_Calf Nourishment & Weaning_Solicit-Suckling.wav
45_Calf Nourishment & Weaning_Solicit-Suckling_seg003.wav,45_Calf Nourishment & Weaning_Solicit-Suckling.wav
45_Calf Reassurance & Protection_Husky-Cry_seg001.wav,45_Calf Reassurance & Protection_Husky-Cry.wav
45_Calf Reassurance & Protection_Husky-Cry_seg002.wav,45_Calf Reassurance & Protection_Husky-Cry.wav
45_Movement Space & Leadership_Contact-Rumble_seg001.wav,45_Movement Space & Leadership_Contact-Rumble.wav
45_Protest & Distress_Roar_seg001.wav,45_Protest & Distress_Roar.wav
45_Protest & Distress_Roar_seg002.wav,45_Protest & Distress_Roar.wav
46_Advertisement & Attraction_Musth-Rumble_seg001.wav,46_Advertisement & Attraction_Musth-Rumble.wav
46_Advertisement & Attraction_Musth-Rumble_seg002.wav,46_Advertisement & Attraction_Musth-Rumble.wav
46_Advertisement & Attraction_Musth-Rumble_seg003.wav,46_Advertisement & Attraction_Musth-Rumble.wav
46_Affiliative_Greeting-Ceremony_seg001.wav,46_Affiliative_Greeting-Ceremony.wav
46_Calf Nourishment & Weaning_Solicit-Suckling_seg001.wav,46_Calf Nourishment & Weaning_Solicit-Suckling.wav
46_Calf Reassurance & Protection_Husky-Cry_seg001.wav,46_Calf Reassurance & Protection_Husky-Cry.wav
46_Calf Reassurance & Protection_Husky-Cry_seg002.wav,46_Calf Reassurance & Protection_Husky-Cry.wav
46_Calf Reassurance & Protection_Husky-Cry_seg003.wav,46_Calf Reassurance & Protection_Husky-Cry.wav
46_Movement Space & Leadership_Contact-Rumble_seg001.wav,46_Movement Space & Leadership_Contact-Rumble.wav
46_Protest & Distress_Roar_seg001.wav,46_Protest & Distress_Roar.wav
47_Advertisement & Attraction_Musth-Rumble_seg001.wav,47_Advertisement & Attraction_Musth-Rumble.wav
47_Affiliative_Greeting-Ceremony_seg001.wav,47_Affiliative_Greeting-Ceremony.wav
47_Affiliative_Greeting-Ceremony_seg002.wav,47_Affiliative_Greeting-Ceremony.wav
47_Affiliative_Greeting-Ceremony_seg003.wav,47_Affiliative_Greeting-Ceremony.wav
47_Affiliative_Greeting-Ceremony_seg004.wav,47_Affiliative_Greeting-Ceremony.wav
47_Calf Nourishment & Weaning_Solicit-Suckling_seg001.wav,47_Calf Nourishment & Weaning_Solicit-Suckling.wav
47_Calf Nourishment & Weaning_Solicit-Suckling_seg002.wav,47_Calf Nourishment & Weaning_Solicit-Suckling.wav
47_Calf Nourishment & Weaning_Solicit-Suckling_seg003.wav,47_Calf Nourishment & Weaning_Solicit-Suckling.wav
47_Calf Reassurance & Protection_Husky-Cry_seg001.wav,47_Calf Reassurance & Protection_Husky-Cry.wav
47_Calf Reassurance & Protection_Husky-Cry_seg002.wav,47_Calf Reassurance & Protection_Husky-Cry.wav
47_Movement Space & Leadership_Contact-Rumble_seg001.wav,47_Movement Space & Leadership_Contact-Rumble.wav
47_Movement Space & Leadership_Contact-Rumble_seg002.wav,47_Movement Space & Leadership_Contact-Rumble.wav
47_Movement Space & Leadership_Contact-Rumble_seg003.wav,47_Movement Space & Leadership_Contact-Rumble.wav
47_Protest & Distress_Husky-Cry_seg001.wav,47_Protest & Distress_Husky-Cry.wav
47_Protest & Distress_Husky-Cry_seg002.wav,47_Protest & Distress_Husky-Cry.wav
47_Protest & Distress_Husky-Cry_seg003.wav,47_Protest & Distress_Husky-Cry.wav
48_Advertisement & Attraction_Musth-Rumble_seg001.wav,48_Advertisement & Attraction_Musth-Rumble.wav
48_Affiliative_Little-Greeting_seg001.wav,48_Affiliative_Little-Greeting.wav
48_Calf Nourishment & Weaning_Solicit-Suckling_seg001.wav,48_Calf Nourishment & Weaning_Solicit-Suckling.wav
48_Calf Nourishment & Weaning_Solicit-Suckling_seg002.wav,48_Calf Nourishment & Weaning_Solicit-Suckling.wav
48_Movement Space & Leadership_Contact-Rumble_seg001.wav,48_Movement Space & Leadership_Contact-Rumble.wav
48_Movement Space & Leadership_Contact-Rumble_seg002.wav,48_Movement Space & Leadership_Contact-Rumble.wav
48_Movement Space & Leadership_Contact-Rumble_seg003.wav,48_Movement Space & Leadership_Contact-Rumble.wav
48_Protest & Distress_Husky-Cry_seg001.wav,48_Protest & Distress_Husky-Cry.wav
48_Protest & Distress_Husky-Cry_seg002.wav,48_Protest & Distress_Husky-Cry.wav
49_Advertisement & Attraction_Musth-Rumble_seg001.wav,49_Advertisement & Attraction_Musth-Rumble.wav
49_Affiliative_Little-Greeting_seg001.wav,49_Affiliative_Little-Greeting.wav
49_Affiliative_Little-Greeting_seg002.wav,49_Affiliative_Little-Greeting.wav
49_Calf Nourishment & Weaning_Solicit-Suckling_seg001.wav,49_Calf Nourishment & Weaning_Solicit-Suckling.wav
49_Movement Space & Leadership_Contact-Rumble_seg001.wav,49_Movement Space & Leadership_Contact-Rumble.wav
49_Protest & Distress_Husky-Cry_seg001.wav,49_Protest & Distress_Husky-Cry.wav
49_Protest & Distress_Husky-Cry_seg002.wav,49_Protest & Distress_Husky-Cry.wav
49_Protest & Distress_Husky-Cry_seg003.wav,49_Protest & Distress_Husky-Cry.wav
50_Advertisement & Attraction_Musth-Rumble_seg001.wav,50_Advertisement & Attraction_Musth-Rumble.wav
50_Affiliative_Little-Greeting_seg001.wav,50_Affiliative_Little-Greeting.wav
50_Affiliative_Little-Greeting_seg002.wav,50_Affiliative_Little-Greeting.wav
50_Movement Space & Leadership_Contact-Rumble_seg001.wav,50_Movement Space & Leadership_Contact-Rumble.wav
50_Movement Space & Leadership_Contact-Rumble_seg002.wav,50_Movement Space & Leadership_Contact-Rumble.wav
50_Movement Space & Leadership_Contact-Rumble_seg003.wav,50_Movement Space & Leadership_Contact-Rumble.wav
50_Protest & Distress_Husky-Cry_seg001.wav,50_Protest & Distress_Husky-Cry.wav
50_Protest & Distress_Husky-Cry_seg002.wav,50_Protest & Distress_Husky-Cry.wav
50_Protest & Distress_Husky-Cry_seg003.wav,50_Protest & Distress_Husky-Cry.wav
50_Protest & Distress_Husky-Cry_seg004.wav,50_Protest & Distress_Husky-Cry.wav
50_Protest & Distress_Husky-Cry_seg005.wav,50_Protest & Distress_Husky-Cry.wav
50_Protest & Distress_Husky-Cry_seg006.wav,50_Protest & Distress_Husky-Cry.wav
50_Social Play_Sparring_seg001.wav,50_Social Play_Sparring.wav
50_Social Play_Sparring_seg002.wav,50_Social Play_Sparring.wav
50_Social Play_Sparring_seg003.wav,50_Social Play_Sparring.wav
50_Social Play_Sparring_seg004.wav,50_Social Play_Sparring.wav
51_Advertisement & Attraction_Musth-Rumble_seg001.wav,51_Advertisement & Attraction_Musth-Rumble.wav
51_Advertisement & Attraction_Musth-Rumble_seg002.wav,51_Advertisement & Attraction_Musth-Rumble.wav
51_Affiliative_Roar-Rumble_seg001.wav,51_Affiliative_Roar-Rumble.wav
51_Calf Nourishment & Weaning_Solicit-Suckling_seg001.wav,51_Calf Nourishment & Weaning_Solicit-Suckling.wav
51_Calf Nourishment & Weaning_Solicit-Suckling_seg002.wav,51_Calf Nourishment & Weaning_Solicit-Suckling.wav
51_Movement Space & Leadership_Contact-Calling_seg001.wav,51_Movement Space & Leadership_Contact-Calling.wav
51_Movement Space & Leadership_Contact-Calling_seg002.wav,51_Movement Space & Leadership_Contact-Calling.wav
51_Protest & Distress_Husky-Cry_seg001.wav,51_Protest & Distress_Husky-Cry.wav
51_Protest & Distress_Husky-Cry_seg002.wav,51_Protest & Distress_Husky-Cry.wav
51_Protest & Distress_Husky-Cry_seg003.wav,51_Protest & Distress_Husky-Cry.wav
51_Protest & Distress_Husky-Cry_seg004.wav,51_Protest & Distress_Husky-Cry.wav
51_Protest & Distress_Husky-Cry_seg005.wav,51_Protest & Distress_Husky-Cry.wav
51_Protest & Distress_Husky-Cry_seg006.wav,51_Protest & Distress_Husky-Cry.wav
51_Social Play_Sparring_seg001.wav,51_Social Play_Sparring.wav
51_Social Play_Sparring_seg002.wav,51_Social Play_Sparring.wav
51_Social Play_Sparring_seg003.wav,51_Social Play_Sparring.wav
51_Social Play_Sparring_seg004.wav,51_Social Play_Sparring.wav
52_Advertisement & Attraction_Musth-Rumble_seg001.wav,52_Advertisement & Attraction_Musth-Rumble.wav
52_Movement Space & Leadership_Contact-Calling_seg001.wav,52_Movement Space & Leadership_Contact-Calling.wav
52_Movement Space & Leadership_Contact-Calling_seg002.wav,52_Movement Space & Leadership_Contact-Calling.wav
52_Protest & Distress_Husky-Cry_seg001.wav,52_Protest & Distress_Husky-Cry.wav
52_Protest & Distress_Husky-Cry_seg002.wav,52_Protest & Distress_Husky-Cry.wav
52_Protest & Distress_Husky-Cry_seg003.wav,52_Protest & Distress_Husky-Cry.wav
53_Advertisement & Attraction_Female-Chorus_seg001.wav,53_Advertisement & Attraction_Female-Chorus.wav
53_Affiliative_As-Touched-Rumble_seg001.wav,53_Affiliative_As-Touched-Rumble.wav
53_Affiliative_As-Touched-Rumble_seg002.wav,53_Affiliative_As-Touched-Rumble.wav
53_Calf Nourishment & Weaning_Solicit-Suckling_seg001.wav,53_Calf Nourishment & Weaning_Solicit-Suckling.wav
53_Calf Nourishment & Weaning_Solicit-Suckling_seg002.wav,53_Calf Nourishment & Weaning_Solicit-Suckling.wav
53_Calf Nourishment & Weaning_Solicit-Suckling_seg003.wav,53_Calf Nourishment & Weaning_Solicit-Suckling.wav
53_Calf Nourishment & Weaning_Solicit-Suckling_seg004.wav,53_Calf Nourishment & Weaning_Solicit-Suckling.wav
53_Movement Space & Leadership_Guiding_seg001.wav,53_Movement Space & Leadership_Guiding.wav
53_Protest & Distress_Husky-Cry_seg001.wav,53_Protest & Distress_Husky-Cry.wav
54_Advertisement & Attraction_Female-Chorus_seg001.wav,54_Advertisement & Attraction_Female-Chorus.wav
54_Advertisement & Attraction_Female-Chorus_seg002.wav,54_Advertisement & Attraction_Female-Chorus.wav
54_Affiliative_As-Touched-Rumble_seg001.wav,54_Affiliative_As-Touched-Rumble.wav
54_Movement Space & Leadership_Guiding_seg001.wav,54_Movement Space & Leadership_Guiding.wav
54_Movement Space & Leadership_Guiding_seg002.wav,54_Movement Space & Leadership_Guiding.wav
54_Movement Space & Leadership_Guiding_seg003.wav,54_Movement Space & Leadership_Guiding.wav
54_Movement Space & Leadership_Guiding_seg004.wav,54_Movement Space & Leadership_Guiding.wav
54_Protest & Distress_Husky-Cry_seg001.wav,54_Protest & Distress_Husky-Cry.wav
54_Protest & Distress_Husky-Cry_seg002.wav,54_Protest & Distress_Husky-Cry.wav
54_Protest & Distress_Husky-Cry_seg003.wav,54_Protest & Distress_Husky-Cry.wav
54_Protest & Distress_Husky-Cry_seg004.wav,54_Protest & Distress_Husky-Cry.wav
54_Protest & Distress_Husky-Cry_seg005.wav,54_Protest & Distress_Husky-Cry.wav
54_Social Play_Sparring_seg001.wav,54_Social Play_Sparring.wav
55_Advertisement & Attraction_Female-Chorus_seg001.wav,55_Advertisement & Attraction_Female-Chorus.wav
55_Affiliative_As-Touched-Rumble_seg001.wav,55_Affiliative_As-Touched-Rumble.wav
55_Calf Nourishment & Weaning_Solicit-Suckling_seg001.wav,55_Calf Nourishment & Weaning_Solicit-Suckling.wav
55_Protest & Distress_Husky-Cry-Roar-Rumble_seg001.wav,55_Protest & Distress_Husky-Cry-Roar-Rumble.wav
55_Social Play_Sparring_seg001.wav,55_Social Play_Sparring.wav
55_Social Play_Sparring_seg002.wav,55_Social Play_Sparring.wav
55_Social Play_Sparring_seg003.wav,55_Social Play_Sparring.wav
55_Social Play_Sparring_seg004.wav,55_Social Play_Sparring.wav
55_Social Play_Sparring_seg005.wav,55_Social Play_Sparring.wav
55_Social Play_Sparring_seg006.wav,55_Social Play_Sparring.wav
55_Social Play_Sparring_seg007.wav,55_Social Play_Sparring.wav
56_Advertisement & Attraction_Musth-Display_seg001.wav,56_Advertisement & Attraction_Musth-Display.wav
56_Advertisement & Attraction_Musth-Display_seg002.wav,56_Advertisement & Attraction_Musth-Display.wav
56_Advertisement & Attraction_Musth-Display_seg003.wav,56_Advertisement & Attraction_Musth-Display.wav
56_Advertisement & Attraction_Musth-Display_seg004.wav,56_Advertisement & Attraction_Musth-Display.wav
56_Advertisement & Attraction_Musth-Display_seg005.wav,56_Advertisement & Attraction_Musth-Display.wav
56_Social Play_Sparring_seg001.wav,56_Social Play_Sparring.wav
56_Social Play_Sparring_seg002.wav,56_Social Play_Sparring.wav
56_Social Play_Sparring_seg003.wav,56_Social Play_Sparring.wav
56_Social Play_Sparring_seg004.wav,56_Social Play_Sparring.wav
56_Social Play_Sparring_seg005.wav,56_Social Play_Sparring.wav
56_Social Play_Sparring_seg006.wav,56_Social Play_Sparring.wav
57_Advertisement & Attraction_Musth-Display_seg001.wav,57_Advertisement & Attraction_Musth-Display.wav
57_Advertisement & Attraction_Musth-Display_seg002.wav,57_Advertisement & Attraction_Musth-Display.wav
57_Advertisement & Attraction_Musth-Display_seg003.wav,57_Advertisement & Attraction_Musth-Display.wav
57_Advertisement & Attraction_Musth-Display_seg004.wav,57_Advertisement & Attraction_Musth-Display.wav
57_Advertisement & Attraction_Musth-Display_seg005.wav,57_Advertisement & Attraction_Musth-Display.wav
57_Advertisement & Attraction_Musth-Display_seg006.wav,57_Advertisement & Attraction_Musth-Display.wav
57_Advertisement & Attraction_Musth-Display_seg007.wav,57_Advertisement & Attraction_Musth-Display.wav
58_Advertisement & Attraction_Female-Chorus-Rumble_seg001.wav,58_Advertisement & Attraction_Female-Chorus-Rumble.wav
58_Advertisement & Attraction_Female-Chorus-Rumble_seg002.wav,58_Advertisement & Attraction_Female-Chorus-Rumble.wav
59_Advertisement & Attraction_Female-Chorus-Rumble_seg001.wav,59_Advertisement & Attraction_Female-Chorus-Rumble.wav
59_Advertisement & Attraction_Female-Chorus-Rumble_seg002.wav,59_Advertisement & Attraction_Female-Chorus-Rumble.wav
60_Advertisement & Attraction_Female-Chorus-Rumble_seg001.wav,60_Advertisement & Attraction_Female-Chorus-Rumble.wav
60_Advertisement & Attraction_Female-Chorus-Rumble_seg002.wav,60_Advertisement & Attraction_Female-Chorus-Rumble.wav
60_Social Play_Sparring_seg001.wav,60_Social Play_Sparring.wav
60_Social Play_Sparring_seg002.wav,60_Social Play_Sparring.wav
60_Social Play_Sparring_seg003.wav,60_Social Play_Sparring.wav
60_Social Play_Sparring_seg004.wav,60_Social Play_Sparring.wav
60_Social Play_Sparring_seg005.wav,60_Social Play_Sparring.wav
60_Social Play_Sparring_seg006.wav,60_Social Play_Sparring.wav
61_Advertisement & Attraction_Female-Chorus-Rumble_seg001.wav,61_Advertisement & Attraction_Female-Chorus-Rumble.wav
61_Advertisement & Attraction_Female-Chorus-Rumble_seg002.wav,61_Advertisement & Attraction_Female-Chorus-Rumble.wav
61_Social Play_Sparring_seg001.wav,61_Social Play_Sparring.wav
61_Social Play_Sparring_seg002.wav,61_Social Play_Sparring.wav
61_Social Play_Sparring_seg003.wav,61_Social Play_Sparring.wav
62_Advertisement & Attraction_Female-Chorus-Rumble_seg001.wav,62_Advertisement & Attraction_Female-Chorus-Rumble.wav
62_Advertisement & Attraction_Female-Chorus-Rumble_seg002.wav,62_Advertisement & Attraction_Female-Chorus-Rumble.wav
62_Social Play_Sparring_seg001.wav,62_Social Play_Sparring.wav
62_Social Play_Sparring_seg002.wav,62_Social Play_Sparring.wav
62_Social Play_Sparring_seg003.wav,62_Social Play_Sparring.wav
63_Advertisement & Attraction_Female-Chorus-Rumble_seg001.wav,63_Advertisement & Attraction_Female-Chorus-Rumble.wav
63_Social Play_Sparring_seg001.wav,63_Social Play_Sparring.wav
63_Social Play_Sparring_seg002.wav,63_Social Play_Sparring.wav
63_Social Play_Sparring_seg003.wav,63_Social Play_Sparring.wav
63_Social Play_Sparring_seg004.wav,63_Social Play_Sparring.wav
64_Advertisement & Attraction_Social-Trumpet_seg001.wav,64_Advertisement & Attraction_Social-Trumpet.wav
64_Advertisement & Attraction_Social-Trumpet_seg002.wav,64_Advertisement & Attraction_Social-Trumpet.wav
64_Advertisement & Attraction_Social-Trumpet_seg003.wav,64_Advertisement & Attraction_Social-Trumpet.wav
64_Advertisement & Attraction_Social-Trumpet_seg004.wav,64_Advertisement & Attraction_Social-Trumpet.wav
64_Social Play_Sparring_seg001.wav,64_Social Play_Sparring.wav
64_Social Play_Sparring_seg002.wav,64_Social Play_Sparring.wav
65_Advertisement & Attraction_Social-Trumpet_seg001.wav,65_Advertisement & Attraction_Social-Trumpet.wav
65_Advertisement & Attraction_Social-Trumpet_seg002.wav,65_Advertisement & Attraction_Social-Trumpet.wav
65_Social Play_Sparring_seg001.wav,65_Social Play_Sparring.wav
65_Social Play_Sparring_seg002.wav,65_Social Play_Sparring.wav
65_Social Play_Sparring_seg003.wav,65_Social Play_Sparring.wav
65_Social Play_Sparring_seg004.wav,65_Social Play_Sparring.wav
66_Advertisement & Attraction_Roar-Rumble_seg001.wav,66_Advertisement & Attraction_Roar-Rumble.wav
66_Advertisement & Attraction_Roar-Rumble_seg002.wav,66_Advertisement & Attraction_Roar-Rumble.wav
66_Advertisement & Attraction_Roar-Rumble_seg003.wav,66_Advertisement & Attraction_Roar-Rumble.wav
66_Advertisement & Attraction_Roar-Rumble_seg004.wav,66_Advertisement & Attraction_Roar-Rumble.wav
66_Advertisement & Attraction_Roar-Rumble_seg005.wav,66_Advertisement & Attraction_Roar-Rumble.wav
66_Advertisement & Attraction_Roar-Rumble_seg006.wav,66_Advertisement & Attraction_Roar-Rumble.wav
66_Social Play_Sparring_seg001.wav,66_Social Play_Sparring.wav
66_Social Play_Sparring_seg002.wav,66_Social Play_Sparring.wav
